'y-axis saved as y
'x,ear_i_0fillin_inbi_032821.xy,Bkg,Ycalc,Diff,Structure
67.065,26,25.109708,25.275113,0.724887047,25.275113
67.08,31,25.1039732,25.2700758,5.72992421,25.2700758
67.095,27,25.0982303,25.2651149,1.73488514,25.2651149
67.11,31,25.0924792,25.260231,5.73976904,25.260231
67.125,28,25.0867199,25.2554247,2.74457532,25.2554247
67.14,22,25.0809525,25.2506972,-3.25069717,25.2506972
67.155,18,25.0751768,25.2460493,-7.24604935,25.2460493
67.17,27,25.0693929,25.2414827,1.7585173,25.2414827
67.185,18,25.0636008,25.2369985,-7.23699848,25.2369985
67.2,29,25.0578005,25.2325986,3.76740144,25.2325986
67.215,26,25.0519919,25.2282845,0.771715483,25.2282845
67.23,23,25.0461751,25.2240587,-2.22405865,25.2240587
67.245,30,25.0403501,25.2199229,4.78007709,25.2199229
67.26,29,25.0345168,25.21588,3.78411998,25.21588
67.275,33,25.0286752,25.2119323,7.78806768,25.2119323
67.29,31,25.0228253,25.208083,5.79191696,25.208083
67.305,27,25.0169672,25.2043349,1.79566506,25.2043349
67.32,30,25.0111007,25.2006918,4.79930822,25.2006918
67.335,35,25.005226,25.1971568,9.80284318,25.1971568
67.35,23,24.9993429,25.1937344,-2.1937344,25.1937344
67.365,21,24.9934515,25.1904283,-4.19042832,25.1904283
67.38,28,24.9875518,25.1872436,2.81275641,25.1872436
67.395,29,24.9816437,25.1841846,3.81581538,25.1841846
67.41,25,24.9757273,25.1812572,-0.181257178,25.1812572
67.425,21,24.9698025,25.1784664,-4.17846636,25.1784664
67.44,21,24.9638694,25.1758188,-4.17581879,25.1758188
67.455,24,24.9579279,25.1733204,-1.17332037,25.1733204
67.47,18,24.951978,25.1709787,-7.17097871,25.1709787
67.485,19,24.9460197,25.1688006,-6.16880061,25.1688006
67.5,23,24.940053,25.1667948,-2.16679483,25.1667948
67.515,25,24.934078,25.1649692,-0.164969243,25.1649692
67.53,24,24.9280945,25.1633339,-1.16333391,25.1633339
67.545,25,24.9221025,25.1618979,-0.16189793,25.1618979
67.56,22,24.9161022,25.1606729,-3.16067292,25.1606729
67.575,26,24.9100934,25.1596694,0.840330557,25.1596694
67.59,23,24.9040761,25.1589009,-2.1589009,25.1589009
67.605,24,24.8980504,25.1583796,-1.15837957,25.1583796
67.62,28,24.8920163,25.158121,2.84187902,25.158121
67.635,29,24.8859737,25.1581394,3.84186055,25.1581394
67.65,19,24.8799225,25.158453,-6.15845302,25.158453
67.665,23,24.8738629,25.1590784,-2.15907843,25.1590784
67.68,25,24.8677949,25.1600367,-0.160036741,25.1600367
67.695,28,24.8617183,25.1613476,2.83865242,25.1613476
67.71,25,24.8556332,25.1630356,-0.163035618,25.1630356
67.725,29,24.8495396,25.165124,3.83487601,25.165124
67.74,21,24.8434374,25.1676417,-4.16764171,25.1676417
67.755,22,24.8373268,25.1706164,-3.1706164,25.1706164
67.77,27,24.8312075,25.1740821,1.82591791,25.1740821
67.785,21,24.8250798,25.1780716,-4.17807159,25.1780716
67.8,25,24.8189435,25.1826258,-0.18262578,25.1826258
67.815,24,24.8127986,25.1877839,-1.18778395,25.1877839
67.83,23,24.8066452,25.1935953,-2.19359529,25.1935953
67.845,23,24.8004832,25.2001077,-2.20010766,25.2001077
67.86,24,24.7943126,25.2071428,-1.20714281,25.2071428
67.875,36,24.7881334,25.2152391,10.7847609,25.2152391
67.89,27,24.7819456,25.224232,1.77576797,25.224232
67.905,20,24.7757492,25.2341989,-5.23419885,25.2341989
67.92,30,24.7695442,25.2452394,4.75476057,25.2452394
67.935,25,24.7633306,25.2574604,-0.257460439,25.2574604
67.95,28,24.7571084,25.2710029,2.72899712,25.2710029
67.965,25,24.7508775,25.2860261,-0.286026111,25.2860261
67.98,23,24.744638,25.3138515,-2.31385152,25.3138515
67.995,25,24.7383899,25.332596,-0.332595966,25.332596
68.01,27,24.7321331,25.3536546,1.64634535,25.3536546
68.025,29,24.7258676,25.3774732,3.62252684,25.3774732
68.04,28,24.7195935,25.4046738,2.5953262,25.4046738
68.055,22,24.7133107,25.4360462,-3.43604625,25.4360462
68.07,21,24.7070193,25.4726873,-4.47268733,25.4726873
68.085,21,24.7007191,25.5159884,-4.51598844,25.5159884
68.1,21,24.6944103,25.5678516,-4.5678516,25.5678516
68.115,31,24.6880928,25.6306529,5.36934711,25.6306529
68.13,29,24.6817665,25.7075652,3.29243478,25.7075652
68.145,29,24.6754316,25.8024497,3.1975503,25.8024497
68.16,26,24.6690879,25.9203158,0.0796841701,25.9203158
68.175,25,24.6627355,26.067051,-1.06705098,26.067051
68.19,20,24.6563744,26.2500425,-6.25004252,26.2500425
68.205,23,24.6500046,26.4776052,-3.47760519,26.4776052
68.22,23,24.643626,26.7597786,-3.75977856,26.7597786
68.235,31,24.6372387,27.1072709,3.89272914,27.1072709
68.25,36,24.6308426,27.5324347,8.46756527,27.5324347
68.265,27,24.6244378,28.0475438,-1.04754382,28.0475438
68.28,29,24.6180242,28.6659484,0.334051584,28.6659484
68.295,29,24.6116018,29.3995722,-0.39957216,29.3995722
68.31,30,24.6051707,30.26026,-0.260259979,30.26026
68.325,29,24.5987308,31.256545,-2.25654496,31.256545
68.34,26,24.5922821,32.3952128,-6.39521281,32.3952128
68.355,28,24.5858246,33.6776212,-5.67762124,33.6776212
68.37,21,24.5793583,35.1014833,-14.1014833,35.1014833
68.385,26,24.5728832,36.657251,-10.657251,36.657251
68.4,29,24.5663993,38.3300127,-9.33001271,38.3300127
68.415,33,24.5599066,40.0965751,-7.09657514,40.0965751
68.43,25,24.553405,41.9271621,-16.9271621,41.9271621
68.445,31,24.5468947,43.7838199,-12.7838199,43.7838199
68.46,49,24.5403755,45.6214295,3.37857052,45.6214295
68.475,68,24.5338475,47.3881613,20.6118387,47.3881613
68.49,71,24.5273106,49.0256376,21.9743624,49.0256376
68.505,71,24.5207649,50.4728303,20.5271697,50.4728303
68.52,76,24.5142104,51.6662963,24.3337037,51.6662963
68.535,73,24.5076469,52.5493792,20.4506208,52.5493792
68.55,72,24.5010747,53.0731299,18.9268701,53.0731299
68.565,69,24.4944935,53.2091453,15.7908547,53.2091453
68.58,66,24.4879035,52.9472835,13.0527165,52.9472835
68.595,54,24.4813047,52.3045134,1.6954866,52.3045134
68.61,49,24.4746969,51.3149791,-2.31497914,51.3149791
68.625,38,24.4680803,50.031449,-12.031449,50.031449
68.64,56,24.4614547,48.5125515,7.48744851,48.5125515
68.655,48,24.4548203,46.8219398,1.17806015,46.8219398
68.67,50,24.448177,45.0198306,4.9801694,45.0198306
68.685,38,24.4415248,43.162966,-5.16296596,43.162966
68.7,49,24.4348636,41.3012643,7.69873574,41.3012643
68.715,38,24.4281936,39.4776429,-1.47764287,39.4776429
68.73,33,24.4215146,37.7278549,-4.72785494,37.7278549
68.745,24,24.4148268,36.0794174,-12.0794174,36.0794174
68.76,28,24.40813,34.5533786,-6.55337857,34.5533786
68.775,33,24.4014242,33.1626146,-0.1626146,33.1626146
68.79,29,24.3947096,31.9148468,-2.91484678,31.9148468
68.805,32,24.387986,30.8107839,1.18921613,30.8107839
68.82,31,24.3812534,29.8477571,1.15224292,29.8477571
68.835,24,24.374512,29.0179908,-5.01799082,29.0179908
68.85,25,24.3677615,28.3122248,-3.31222479,28.3122248
68.865,15,24.3610021,27.7181983,-12.7181983,27.7181983
68.88,25,24.3542338,27.2237756,-2.22377557,27.2237756
68.895,24,24.3474565,26.8156359,-2.81563594,26.8156359
68.91,22,24.3406702,26.481654,-4.48165396,26.481654
68.925,24,24.333875,26.2097751,-2.20977511,26.2097751
68.94,25,24.3270708,25.9896271,-0.989627129,25.9896271
68.955,32,24.3202576,25.8115736,6.1884264,25.8115736
68.97,28,24.3134354,25.6676834,2.33231662,25.6676834
68.985,25,24.3066043,25.5509628,-0.550962786,25.5509628
69,22,24.2997641,25.4558691,-3.45586906,25.4558691
69.015,32,24.292915,25.3777177,6.62228231,25.3777177
69.03,36,24.2860569,25.3129166,10.6870834,25.3129166
69.045,18,24.2791898,25.2585335,-7.25853351,25.2585335
69.06,23,24.2723136,25.2123836,-2.21238362,25.2123836
69.075,23,24.2654285,25.1727313,-2.17273131,25.1727313
69.09,28,24.2585344,25.1383137,2.86168634,25.1383137
69.105,21,24.2516312,25.1081459,-4.10814591,25.1081459
69.12,21,24.2447191,25.0815239,-4.08152392,25.0815239
69.135,25,24.2377979,25.0579032,-0.0579032283,25.0579032
69.15,31,24.2308677,25.0368986,5.96310138,25.0368986
69.165,25,24.2239285,25.0182113,-0.0182112555,25.0182113
69.18,25,24.2169803,25.0016306,-0.00163059718,25.0016306
69.195,33,24.210023,24.9869929,8.01300714,24.9869929
69.21,29,24.2030567,24.9741828,4.02581719,24.9741828
69.225,27,24.1960814,24.9631124,2.03688756,24.9631124
69.24,32,24.189097,24.9537215,7.04627848,24.9537215
69.255,28,24.1821036,24.9459691,3.05403085,24.9459691
69.27,31,24.1751011,24.9398315,6.06016849,24.9398315
69.285,34,24.1680896,24.9353031,9.06469694,24.9353031
69.3,22,24.1610691,24.9323904,-2.93239036,24.9323904
69.315,28,24.1540395,24.931122,3.06887802,24.931122
69.33,20,24.1470008,24.9315381,-4.93153805,24.9315381
69.345,25,24.1399531,24.9337097,0.0662903402,24.9337097
69.36,26,24.1328964,24.9377242,1.06227584,24.9377242
69.375,26,24.1258306,24.9437173,1.05628272,24.9437173
69.39,20,24.1187557,24.951854,-4.95185399,24.951854
69.405,22,24.1116717,24.96238,-2.96238004,24.96238
69.42,26,24.1045787,24.9755972,1.02440276,24.9755972
69.435,23,24.0974766,24.991945,-1.99194501,24.991945
69.45,24,24.0903655,25.0119681,-1.01196812,25.0119681
69.465,23,24.0832453,25.0364451,-2.03644509,25.0364451
69.48,22,24.076116,25.0663386,-3.06633859,25.0663386
69.495,27,24.0689776,25.1029975,1.89700246,25.1029975
69.51,27,24.0618301,25.1480673,1.8519327,25.1480673
69.525,37,24.0546736,25.2038021,11.7961979,25.2038021
69.54,27,24.047508,25.2728892,1.72711085,25.2728892
69.555,21,24.0403333,25.3589181,-4.35891809,25.3589181
69.57,18,24.0331495,25.458438,-7.45843796,25.458438
69.585,23,24.0259566,25.5920946,-2.59209457,25.5920946
69.6,27,24.0187547,25.7582229,1.24177712,25.7582229
69.615,33,24.0115436,25.9643746,7.03562538,25.9643746
69.63,18,24.0043235,26.2185541,-8.21855411,26.2185541
69.645,26,23.9970942,26.5305114,-0.530511428,26.5305114
69.66,23,23.9898559,26.9099722,-3.90997221,26.9099722
69.675,21,23.9826085,27.3683225,-6.36832246,27.3683225
69.69,20,23.975352,27.9160065,-7.91600653,27.9160065
69.705,28,23.9680863,28.5646453,-0.564645276,28.5646453
69.72,32,23.9608116,29.3235367,2.67646334,29.3235367
69.735,25,23.9535278,30.2022201,-5.20222013,30.2022201
69.75,25,23.9462349,31.2062016,-6.20620161,31.2062016
69.765,27,23.9389329,32.3399173,-5.33991726,32.3399173
69.78,25,23.9316217,33.6020488,-8.60204883,33.6020488
69.795,27,23.9243015,34.9887302,-7.98873017,34.9887302
69.81,24,23.9169722,36.4890503,-12.4890503,36.4890503
69.825,26,23.9096337,38.0881667,-12.0881667,38.0881667
69.84,42,23.9022862,39.7637347,2.23626528,39.7637347
69.855,37,23.8949295,41.4883647,-4.48836474,41.4883647
69.87,26,23.8875637,43.2277579,-17.2277579,43.2277579
69.885,32,23.8801889,44.9418101,-12.9418101,44.9418101
69.9,53,23.8728049,46.5853542,6.41464582,46.5853542
69.915,71,23.8654118,48.1075107,22.8924893,48.1075107
69.93,84,23.8580096,49.4564231,34.5435769,49.4564231
69.945,89,23.8505982,50.5772988,38.4227012,50.5772988
69.96,91,23.8431778,51.422637,39.577363,51.422637
69.975,79,23.8357483,51.9493044,27.0506956,51.9493044
69.99,68,23.8283096,52.1328577,15.8671423,52.1328577
70.005,73,23.8208619,51.9612286,21.0387714,51.9612286
70.02,61,23.813405,51.4470159,9.55298412,51.4470159
70.035,52,23.805939,50.6151887,1.38481132,50.6151887
70.05,48,23.7984639,49.5094571,-1.50945711,49.5094571
70.065,49,23.7909797,48.177922,0.822078002,48.177922
70.08,50,23.7834863,46.6761202,3.32387983,46.6761202
70.095,47,23.7759839,45.0567661,1.9432339,45.0567661
70.11,50,23.7684723,43.371866,6.62813405,43.371866
70.125,39,23.7609517,41.6679552,-2.66795519,41.6679552
70.14,35,23.7534219,39.9869185,-4.98691849,39.9869185
70.155,33,23.745883,38.3652235,-5.36522352,38.3652235
70.17,32,23.738335,36.8330033,-4.83300329,36.8330033
70.185,27,23.7307779,35.4158754,-8.41587536,35.4158754
70.2,28,23.7232117,34.1326918,-6.13269176,34.1326918
70.215,28,23.7156363,32.998989,-4.99898897,32.998989
70.23,18,23.7080519,32.0241081,-14.0241081,32.0241081
70.245,23,23.7004583,31.2154129,-8.21541288,31.2154129
70.26,28,23.6928557,30.5753457,-2.5753457,30.5753457
70.275,29,23.6852439,30.1055841,-1.10558413,30.1055841
70.29,24,23.677623,29.8043722,-5.80437218,29.8043722
70.305,24,23.6699931,29.6699418,-5.66994179,29.6699418
70.32,33,23.662354,29.6982875,3.30171249,29.6982875
70.335,31,23.6547058,29.8854656,1.11453445,29.8854656
70.35,26,23.6470485,30.2258797,-4.22587973,30.2258797
70.365,29,23.6393821,30.7134023,-1.71340234,30.7134023
70.38,22,23.6317066,31.340188,-9.34018798,31.340188
70.395,26,23.624022,32.0968478,-6.09684784,32.0968478
70.41,23,23.6163283,32.9717648,-9.97176478,32.9717648
70.425,22,23.6086255,33.9507317,-11.9507317,33.9507317
70.44,30,23.6009136,35.0166708,-5.01667084,35.0166708
70.455,27,23.5931926,36.149195,-9.149195,36.149195
70.47,24,23.5854626,37.3245334,-13.3245334,37.3245334
70.485,31,23.5777234,38.5154282,-7.51542817,38.5154282
70.5,42,23.5699751,39.6910372,2.30896285,39.6910372
70.515,54,23.5622178,40.8176099,13.1823901,40.8176099
70.53,51,23.5544513,41.8583598,9.14164019,41.8583598
70.545,64,23.5466758,42.7756761,21.2243239,42.7756761
70.56,61,23.5388912,43.5314463,17.4685537,43.5314463
70.575,73,23.5310975,44.091644,28.908356,44.091644
70.59,64,23.5232947,44.4272599,19.5727401,44.4272599
70.605,59,23.5154829,44.5203677,14.4796323,44.5203677
70.62,44,23.507662,44.3636732,-0.36367317,44.3636732
70.635,41,23.499832,43.9645665,-2.96456649,43.9645665
70.65,44,23.4919929,43.3409548,0.659045159,43.3409548
70.665,34,23.4841447,42.5216173,-8.52161731,42.5216173
70.68,37,23.4762875,41.5400933,-4.54009334,41.5400933
70.695,43,23.4684212,40.4404879,2.55951207,40.4404879
70.71,49,23.4605459,39.245767,9.75423298,39.245767
70.725,51,23.4526615,37.9979681,13.0020319,37.9979681
70.74,39,23.444768,36.728988,2.27101196,36.728988
70.755,37,23.4368655,35.4672194,1.53278061,35.4672194
70.77,32,23.4289539,34.2370171,-2.23701712,34.2370171
70.785,25,23.4210332,33.058369,-8.05836896,33.058369
70.8,27,23.4131035,31.947321,-4.94732103,31.947321
70.815,25,23.4051648,30.9153943,-5.91539426,30.9153943
70.83,30,23.397217,29.9706587,0.0293412983,29.9706587
70.845,24,23.3892602,29.1170639,-5.11706392,29.1170639
70.86,29,23.3812943,28.3559255,0.644074488,28.3559255
70.875,19,23.3733194,27.6853001,-8.68530008,27.6853001
70.89,27,23.3653355,27.1016239,-0.101623872,27.1016239
70.905,30,23.3573425,26.5991741,3.40082595,26.5991741
70.92,23,23.3493405,26.1716164,-3.17161642,26.1716164
70.935,33,23.3413295,25.8115416,7.18845845,25.8115416
70.95,32,23.3333095,25.511754,6.48824598,25.511754
70.965,32,23.3252804,25.2648617,6.73513826,25.2648617
70.98,29,23.3172423,25.0642328,3.93576715,25.0642328
70.995,23,23.3091952,24.9036282,-1.90362819,24.9036282
71.01,23,23.3011391,24.7778328,-1.77783283,24.7778328
71.025,30,23.293074,24.6823332,5.31766685,24.6823332
71.04,23,23.2849999,24.6136772,-1.61367722,24.6136772
71.055,31,23.2769168,24.569202,6.43079801,24.569202
71.07,20,23.2688247,24.5471898,-4.54718984,24.5471898
71.085,28,23.2607236,24.5466469,3.4533531,24.5466469
71.1,23,23.2526135,24.5673135,-1.56731346,24.5673135
71.115,19,23.2444944,24.6094871,-5.60948713,24.6094871
71.13,23,23.2363664,24.6739269,-1.67392688,24.6739269
71.145,26,23.2282293,24.7617103,1.23828975,24.7617103
71.16,26,23.2200833,24.8740574,1.12594257,24.8740574
71.175,25,23.2119284,25.0122135,-0.0122135074,25.0122135
71.19,19,23.2037644,25.1772156,-6.17721561,25.1772156
71.205,23,23.1955915,25.3697993,-2.36979935,25.3697993
71.22,32,23.1874096,25.5901387,6.40986129,25.5901387
71.235,20,23.1792188,25.8377843,-5.83778434,25.8377843
71.25,22,23.1710191,26.111415,-4.111415,26.111415
71.265,25,23.1628103,26.408819,-1.40881896,26.408819
71.28,28,23.1545927,26.7266978,1.27330217,26.7266978
71.295,33,23.1463661,27.0606926,5.93930744,27.0606926
71.31,31,23.1381306,27.4052727,3.59472731,27.4052727
71.325,27,23.1298861,27.7537926,-0.753792625,27.7537926
71.34,36,23.1216327,28.0984957,7.90150426,28.0984957
71.355,38,23.1133704,28.4305979,9.56940211,28.4305979
71.37,27,23.1050992,28.7404807,-1.7404807,28.7404807
71.385,35,23.0968191,29.0178856,5.98211443,29.0178856
71.4,40,23.0885301,29.2524759,10.7475241,29.2524759
71.415,33,23.0802321,29.4343103,3.56568966,29.4343103
71.43,33,23.0719253,29.5548919,3.44510814,29.5548919
71.445,30,23.0636096,29.6078207,0.392179291,29.6078207
71.46,31,23.055285,29.5898886,1.41011144,29.5898886
71.475,30,23.0469515,29.5012131,0.498786932,29.5012131
71.49,33,23.0386091,29.3455394,3.65446061,29.3455394
71.505,26,23.0302579,29.1294007,-3.12940068,29.1294007
71.52,33,23.0218977,28.8616034,4.13839658,28.8616034
71.535,28,23.0135288,28.5520368,-0.552036775,28.5520368
71.55,28,23.005151,28.2110957,-0.21109568,28.2110957
71.565,33,22.9967643,27.8488739,5.15112609,27.8488739
71.58,36,22.9883688,27.4748874,8.52511265,27.4748874
71.595,26,22.9799644,27.0977259,-1.09772585,27.0977259
71.61,30,22.9715512,26.724954,3.27504601,26.724954
71.625,24,22.9631292,26.3630249,-2.36302485,26.3630249
71.64,25,22.9546983,26.0172188,-1.01721882,26.0172188
71.655,22,22.9462586,25.6917034,-3.69170343,25.6917034
71.67,20,22.9378102,25.3894817,-5.38948167,25.3894817
71.685,13,22.9293529,25.112558,-12.112558,25.112558
71.7,21,22.9208868,24.8619096,-3.86190959,24.8619096
71.715,27,22.9124119,24.6377269,2.3622731,24.6377269
71.73,28,22.9039282,24.4394111,3.56058892,24.4394111
71.745,21,22.8954357,24.2658471,-3.2658471,24.2658471
71.76,27,22.8869345,24.1154144,2.88458556,24.1154144
71.775,28,22.8784245,23.9862489,4.01375107,23.9862489
71.79,24,22.8699057,23.8762501,0.123749929,23.8762501
71.805,24,22.8613782,23.7832991,0.216700923,23.7832991
71.82,25,22.8528419,23.7052508,1.29474919,23.7052508
71.835,25,22.8442968,23.6400936,1.35990639,23.6400936
71.85,20,22.835743,23.5859223,-3.58592233,23.5859223
71.865,26,22.8271805,23.5410414,2.45895864,23.5410414
71.88,22,22.8186093,23.5039225,-1.50392248,23.5039225
71.895,25,22.8100293,23.4732626,1.52673744,23.4732626
71.91,30,22.8014406,23.4479335,6.55206654,23.4479335
71.925,23,22.7928432,23.4270094,-0.427009419,23.4270094
71.94,19,22.7842372,23.4097164,-4.40971641,23.4097164
71.955,26,22.7756224,23.3954421,2.60455788,23.3954421
71.97,20,22.7669989,23.3836903,-3.38369029,23.3836903
71.985,22,22.7583667,23.3740849,-1.3740849,23.3740849
72,20,22.7497259,23.3663295,-3.36632953,23.3663295
72.015,16,22.7410764,23.3602126,-7.36021262,23.3602126
72.03,21,22.7324182,23.3555727,-2.35557267,23.3555727
72.045,24,22.7237514,23.3523072,0.647692823,23.3523072
72.06,23,22.7150759,23.3503424,-0.35034244,23.3503424
72.075,20,22.7063918,23.3496474,-3.34964742,23.3496474
72.09,17,22.6976991,23.3502064,-6.35020642,23.3502064
72.105,21,22.6889977,23.3520384,-2.35203841,23.3520384
72.12,24,22.6802877,23.3551708,0.644829223,23.3551708
72.135,21,22.6715692,23.359665,-2.35966497,23.359665
72.15,28,22.662842,23.3655899,4.63441011,23.3655899
72.165,18,22.6541062,23.3730555,-5.37305546,23.3730555
72.18,18,22.6453618,23.3821848,-5.38218476,23.3821848
72.195,22,22.6366088,23.3931588,-1.39315878,23.3931588
72.21,21,22.6278473,23.4061863,-2.40618633,23.4061863
72.225,25,22.6190772,23.421566,1.57843401,23.421566
72.24,28,22.6102985,23.4396522,4.56034782,23.4396522
72.255,26,22.6015113,23.4609439,2.53905608,23.4609439
72.27,22,22.5927155,23.4860432,-1.48604315,23.4860432
72.285,21,22.5839113,23.5157853,-2.51578531,23.5157853
72.3,19,22.5750984,23.5511806,-4.55118065,23.5511806
72.315,29,22.5662771,23.5936081,5.40639186,23.5936081
72.33,27,22.5574473,23.6447204,3.3552796,23.6447204
72.345,32,22.5486089,23.7067304,8.29326955,23.7067304
72.36,27,22.5397621,23.7822435,3.21775646,23.7822435
72.375,27,22.5309067,23.8746746,3.12532545,23.8746746
72.39,31,22.5220429,23.9879446,7.01205544,23.9879446
72.405,28,22.5131707,24.1270747,3.8729253,24.1270747
72.42,24,22.5042899,24.2976529,-0.297652887,24.2976529
72.435,26,22.4954008,24.5066554,1.4933446,24.5066554
72.45,25,22.4865031,24.7615561,0.238443938,24.7615561
72.465,23,22.4775971,25.0714293,-2.0714293,25.0714293
72.48,18,22.4686826,25.4455509,-7.44555086,25.4455509
72.495,24,22.4597597,25.8948344,-1.89483438,25.8948344
72.51,22,22.4508283,26.4297763,-4.42977626,26.4297763
72.525,14,22.4418886,27.06227,-13.06227,27.06227
72.54,23,22.4329405,27.8027961,-4.80279613,27.8027961
72.555,24,22.423984,28.6626412,-4.66264122,28.6626412
72.57,27,22.4150191,29.6503383,-2.65033826,29.6503383
72.585,18,22.4060459,30.7742829,-12.7742829,30.7742829
72.6,28,22.3970643,32.0385871,-4.03858712,32.0385871
72.615,23,22.3880744,33.4460251,-10.4460251,33.4460251
72.63,26,22.3790761,34.9936432,-8.9936432,34.9936432
72.645,26,22.3700695,36.6758696,-10.6758696,36.6758696
72.66,28,22.3610546,38.4803878,-10.4803878,38.4803878
72.675,30,22.3520314,40.3910969,-10.3910969,40.3910969
72.69,33,22.3429998,42.3848483,-9.38484832,42.3848483
72.705,36,22.33396,44.4337832,-8.4337832,44.4337832
72.72,39,22.3249119,46.5035553,-7.50355534,46.5035553
72.735,49,22.3158556,48.5544783,0.445521731,48.5544783
72.75,54,22.3067909,50.5419328,3.45806718,50.5419328
72.765,67,22.297718,52.4159371,14.5840629,52.4159371
72.78,98,22.2886369,54.1247278,43.8752722,54.1247278
72.795,85,22.2795476,55.6129328,29.3870672,55.6129328
72.81,104,22.27045,56.8295364,47.1704636,56.8295364
72.825,113,22.2613442,57.7250758,55.2749242,57.7250758
72.84,108,22.2522302,58.2638407,49.7361593,58.2638407
72.855,85,22.243108,58.4190863,26.5809137,58.4190863
72.87,83,22.2339777,58.1858392,24.8141608,58.1858392
72.885,81,22.2248391,57.5625629,23.4374371,57.5625629
72.9,64,22.2156924,56.5965802,7.40341978,56.5965802
72.915,63,22.2065376,55.3161293,7.68387072,55.3161293
72.93,54,22.1973746,53.7716857,0.228314295,53.7716857
72.945,61,22.1882035,52.0147216,8.98527841,52.0147216
72.96,57,22.1790242,50.1005259,6.89947412,50.1005259
72.975,53,22.1698369,48.0804984,4.91950164,48.0804984
72.99,61,22.1606414,46.0039793,14.9960207,46.0039793
73.005,47,22.1514379,43.9148769,3.08512309,43.9148769
73.02,40,22.1422263,41.8520277,-1.85202775,41.8520277
73.035,25,22.1330066,39.8489535,-14.8489535,39.8489535
73.05,29,22.1237788,37.9326117,-8.93261166,37.9326117
73.065,29,22.114543,36.1253234,-7.12532339,36.1253234
73.08,33,22.1052992,34.4423317,-1.44233169,34.4423317
73.095,39,22.0960474,32.895208,6.10479197,32.895208
73.11,35,22.0867875,31.4887916,3.51120841,31.4887916
73.125,20,22.0775197,30.225446,-10.225446,30.225446
73.14,24,22.0682438,29.1018489,-5.10184887,29.1018489
73.155,19,22.05896,28.1134949,-9.11349491,28.1134949
73.17,26,22.0496682,27.2516476,-1.25164759,27.2516476
73.185,27,22.0403685,26.5075769,0.492423135,26.5075769
73.2,31,22.0310608,25.8698464,5.1301536,25.8698464
73.215,21,22.0217451,25.3279422,-4.32794217,25.3279422
73.23,21,22.0124216,24.8699679,-3.86996788,24.8699679
73.245,28,22.0030901,24.4855061,3.51449391,24.4855061
73.26,24,21.9937508,24.1637329,-0.163732912,24.1637329
73.275,25,21.9844035,23.8955109,1.10448913,23.8955109
73.29,20,21.9750484,23.6718976,-3.67189756,23.6718976
73.305,32,21.9656854,23.4855732,8.51442682,23.4855732
73.32,23,21.9563146,23.3299106,-0.329910588,23.3299106
73.335,20,21.9469359,23.1990392,-3.19903917,23.1990392
73.35,33,21.9375494,23.0882679,9.91173206,23.0882679
73.365,23,21.9281551,22.9937893,0.00621073989,22.9937893
73.38,25,21.918753,22.9122796,2.08772044,22.9122796
73.395,16,21.9093431,22.841216,-6.84121595,22.841216
73.41,26,21.8999254,22.7784485,3.22155149,22.7784485
73.425,28,21.8904999,22.7223787,5.2776213,22.7223787
73.44,20,21.8810667,22.6716664,-2.67166643,22.6716664
73.455,21,21.8716258,22.625333,-1.62533295,22.625333
73.47,22,21.8621771,22.5825631,-0.58256306,22.5825631
73.485,23,21.8527207,22.5427696,0.457230439,22.5427696
73.5,25,21.8432566,22.5054601,2.49453995,22.5054601
73.515,21,21.8337848,22.4702828,-1.47028282,22.4702828
73.53,20,21.8243053,22.4369359,-2.43693592,22.4369359
73.545,20,21.8148182,22.405204,-2.40520402,22.405204
73.56,24,21.8053234,22.3748945,1.62510552,22.3748945
73.575,20,21.795821,22.3458692,-2.34586924,22.3458692
73.59,22,21.7863109,22.3179979,-0.317997934,22.3179979
73.605,25,21.7767932,22.2911862,2.70881379,22.2911862
73.62,27,21.767268,22.2653398,4.73466021,22.2653398
73.635,24,21.7577351,22.2403898,1.75961022,22.2403898
73.65,21,21.7481946,22.2162638,-1.21626384,22.2162638
73.665,19,21.7386466,22.1929087,-3.19290871,22.1929087
73.68,21,21.7290911,22.1702664,-1.17026635,22.1702664
73.695,19,21.719528,22.1482939,-3.14829391,22.1482939
73.71,25,21.7099574,22.1269434,2.8730566,22.1269434
73.725,30,21.7003793,22.1061794,7.89382056,22.1061794
73.74,25,21.6907936,22.0859616,2.91403837,22.0859616
73.755,21,21.6812005,22.0662603,-1.06626026,22.0662603
73.77,19,21.6716,22.0470409,-3.04704094,22.0470409
73.785,28,21.661992,22.0282783,5.97172166,22.0282783
73.8,27,21.6523765,22.0099434,4.99005664,22.0099434
73.815,18,21.6427536,21.9920143,-3.99201425,21.9920143
73.83,22,21.6331233,21.9744656,0.0255344108,21.9744656
73.845,27,21.6234856,21.957279,5.04272099,21.957279
73.86,26,21.6138405,21.9404325,4.05956754,21.9404325
73.875,24,21.6041881,21.9239102,2.07608984,21.9239102
73.89,24,21.5945283,21.907693,2.09230704,21.907693
73.905,25,21.5848611,21.8917672,3.10823277,21.8917672
73.92,27,21.5751866,21.8761163,5.12388371,21.8761163
73.935,16,21.5655048,21.8607284,-5.86072836,21.8607284
73.95,25,21.5558157,21.8455889,3.15441114,21.8455889
73.965,27,21.5461194,21.8306876,5.16931238,21.8306876
